onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03756734445	3	000110	3	3	1.41674011641	5.41070778549	1.75	FS
9.6202271518	3	110000	1	1	1.15018640637	13.874405546	1.75	FO
18.4702382565	3	000110	3	3	1.03349895028	24.9244549237	1.75	FS
30.0701597549	3	110000	1	1	0.783531705845	34.2578383566	1.75	FO
38.3201666692	3	101000	2	2	1.08350782013	43.474655019	1.75	FS
47.1201524216	3	110000	1	1	0.6835128487	51.6589521853	1.75	FO
56.3867849126	3	000110	3	3	0.833514874097	60.7575767311	1.75	FS
67.1867463602	3	000101	4	4	0.833503699492	71.5242780856	1.75	FO
76.0200846756	3	000101	4	4	0.800163428592	80.3243722317	1.75	FO
85.57004312	3	000110	3	3	1.13350607409	89.9742640475	1.75	FS
93.8136305033	3	110000	1	1	1.13341500107	98.267145126	1.75	FO
103.686802373	3	000110	3	3	0.766853329123	107.907634071	1.75	FS
112.245178647	3	110000	1	1	0.850107765093	117.899161206	1.75	FO
123.986732951	3	110000	1	1	0.816836497375	130.308027976	1.75	FO
134.393492748	3	101000	2	2	0.933502162985	138.630661439	1.75	FS
144.470111704	3	000110	3	3	2.43934662087	148.963101176	1.75	FS
153.675482778	3	110000	1	1	0.800105600014	158.712337183	1.75	FO
163.057725214	3	000110	3	3	1.86670875768	168.861531843	1.75	FS
174.173561165	3	000110	3	3	1.26674814816	178.327544423	1.75	FS
182.70622216	3	110000	1	1	1.50006495239	186.876938549	1.75	FO
190.522301298	3	000101	4	4	1.33340689948	195.127788588	1.75	FO
199.138208627	3	101000	2	2	0.800102247633	203.975340721	1.75	FS
207.971186282	3	110000	1	1	1.66670065609	213.641445212	1.75	FO
218.086661852	3	000110	3	3	1.03342575663	224.257412325	1.75	FS
228.069613876	3	000110	3	3	1.26682329738	235.040686735	1.75	FS
240.91960319	3	000101	4	4	0.966823157692	247.257397518	1.75	FO
252.369522104	3	000110	3	3	0.933509705843	257.057119271	1.75	FS
262.069502409	3	110000	1	1	1.03351012489	267.474102714	1.75	FO
272.869462739	3	110000	1	1	1.60019415875	277.307335988	1.75	FO
282.686214589	3	110000	1	1	0.783522207432	287.423889349	1.75	FO
292.319627774	3	101000	2	NA	3	299.306828382	1.75	FS
304.286208722	3	000110	3	3	0.816866948173	309.457581899	1.75	FS
