onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03815205564	3	000101	4	4	1.14260136414	5.08709961741	1.75	FO
9.721052536	3	000110	3	3	1.41682085293	13.9418671926	1.75	FS
18.7955167486	3	110000	1	1	0.933452435993	23.0826719597	1.75	FO
27.4044173212	3	110000	1	1	1.35015148573	31.5922979038	1.75	FO
35.2610370871	3	000110	3	3	1.55003387302	40.531456931	1.75	FS
45.8709548281	3	000110	3	3	1.20581638169	51.7986087617	1.75	FS
56.554273518	3	101000	2	2	1.17166818688	60.646320971	1.75	FS
65.7084344519	3	110000	1	1	1.10010685715	70.8121699825	1.75	FO
76.9575599692	3	110000	1	1	1.08343099472	83.6947550597	1.75	FO
88.0067069977	3	000110	3	3	1.43338441059	92.7104676712	1.75	FS
98.289454386	3	000110	3	3	0.983426664563	104.942837707	1.75	FS
110.838240614	3	000110	3	3	0.933413883607	115.592220799	1.75	FS
120.80410974	3	101000	2	2	1.38350097568	125.025145375	1.75	FS
129.454094864	3	110000	1	1	1.23351571219	134.708752369	1.75	FO
138.887375071	3	110000	1	1	1.21684040849	143.408359722	1.75	FO
149.754167359	3	000101	4	4	0.967711259391	154.191539148	1.75	FO
158.204146616	3	000110	3	3	1.15015316193	162.308234706	1.75	FS
168.38727464	3	110000	1	1	0.883494410602	172.758280172	1.75	FO
178.137285325	3	000110	3	3	1.61682979261	183.758233519	1.75	FS
187.67057098	3	101000	2	2	1.08347653123	192.391575745	1.75	FS
197.270734688	3	110000	1	1	0.900183123833	202.743079637	1.75	FO
206.980580772	3	110000	1	1	1.08342484869	212.267565291	1.75	FO
216.45397781	3	000110	3	3	1.10017837463	222.458137557	1.75	FS
226.845560539	3	000101	4	4	1.3500852762	231.549600578	1.75	FO
235.803764445	3	110000	1	1	0.85017481272	240.524915038	1.75	FO
246.394025498	3	000101	4	4	0.83345983917	250.464702916	1.75	FO
254.886977814	3	110000	1	1	0.856480362727	261.030391293	1.75	FO
265.075859083	3	101000	2	2	1.06672747514	270.496756431	1.75	FS
275.275034956	3	000110	3	3	1.65004490794	280.162475398	1.75	FS
283.924359102	3	110000	1	1	0.816800179911	289.578232429	1.75	FO
293.357229201	3	000110	3	3	1.25007815239	300.244109517	1.75	FS
304.072722092	3	000110	3	3	1.13342282329	308.526955242	1.75	FS
