onset	duration	obj_class	response	response_time	image
1.03909407481	2.47	f	2	1.36990176126	female_020.jpg
5.92640153986	2.47	o	3	1.38267573113	object_184.jpg
12.4260499589	2.47	f	2	0.798490310919	male_014.jpg
17.1422189133	2.47	o	3	0.59837074265	object_121.jpg
23.040358202	2.47	o	3	0.633146950241	object_027.jpg
28.2118942491	2.47	s	1	0.583027451813	grayavg_049.jpg
34.4393172875	2.47	o	3	0.666515437018	object_159.jpg
40.5241892475	2.47	f	2	0.715002884444	female_024.jpg
45.1570822549	2.47	f	2	0.681776873877	male_030.jpg
49.978481902	2.47	o	3	0.766422548117	object_193.jpg
56.3782477941	2.47	s	1	0.616405716369	grayavg_015.jpg
61.9784310576	2.47	s	1	0.533223635965	grayavg_020.jpg
67.3410883227	2.47	s	1	0.516556713214	grayavg_011.jpg
73.1074290168	2.47	o	3	0.466523259241	object_209.jpg
78.4825962518	2.47	f	2	0.631871369127	female_018.jpg
83.707882147	2.47	s	1	0.631868575475	grayavg_104.jpg
89.4411499227	2.47	s	1	0.548428920436	grayavg_107.jpg
94.5720735457	2.47	f	2	0.599890488876	female_011.jpg
100.806819861	2.47	f	2	0.748471104568	male_022.jpg
107.235607319	2.47	o	3	0.64851873632	object_098.jpg
112.239273148	2.47	s	1	0.583221051837	grayavg_067.jpg
116.900085625	2.47	o	3	0.666561532262	object_238.jpg
122.306773626	2.47	f	2	0.631732524665	female_006.jpg
128.055397544	2.47	o	3	0.749871282523	object_179.jpg
134.049568311	2.47	f	2	0.866553989404	female_013.jpg
139.984316163	2.47	o	3	0.616396217954	object_102.jpg
145.939348995	2.47	s	1	0.516545259244	grayavg_102.jpg
150.681171769	2.47	o	3	0.616501817968	object_049.jpg
155.623222505	2.47	f	2	0.540531268639	female_025.jpg
161.862652097	2.47	f	2	0.633176283578	male_012.jpg
167.296813701	2.47	f	2	0.548435625198	male_018.jpg
171.97915154	2.47	s	1	0.549852285695	grayavg_128.jpg
177.395957587	2.47	o	3	0.665050166991	object_153.jpg
182.245462203	2.47	s	1	0.533166366116	grayavg_106.jpg
186.994140317	2.47	f	2	0.483148835955	female_016.jpg
192.360119512	2.47	f	2	0.599836012678	male_004.jpg
197.477769381	2.47	f	2	0.515043951116	male_011.jpg
202.428803381	2.47	s	1	0.514925500308	grayavg_100.jpg
208.725431584	2.47	o	3	0.549854241252	object_044.jpg
214.812591824	2.47	f	2	0.565168198752	male_024.jpg
219.574708517	2.47	f	2	0.566510827493	female_028.jpg
225.054950001	2.47	s	1	0.581865851665	grayavg_105.jpg
230.558088249	2.47	s	1	0.566327005248	grayavg_025.jpg
235.242363485	2.47	s	1	0.481924378657	grayavg_078.jpg
242.090377688	2.47	o	3	0.59985528887	object_136.jpg
247.730269071	2.47	o	3	0.649836780931	object_194.jpg
253.521897895	2.47	o	3	0.633442797898	object_115.jpg
259.574525813	2.47	s	1	0.565556236897	grayavg_108.jpg
264.435060043	2.47	s	1	0.596996266286	grayavg_063.jpg
269.188081167	2.47	o	3	0.633067889913	object_150.jpg
276.055838661	2.47	s	1	0.533243750253	grayavg_103.jpg
281.590333688	2.47	s	1	0.499042476069	grayavg_062.jpg
286.455039118	2.47	f	2	0.649887625383	female_022.jpg
292.856036731	2.47	o	3	0.56526430035	object_116.jpg
298.156184655	2.47	f	2	0.581881216747	male_016.jpg
303.494444406	2.47	s	1	0.596405688432	grayavg_024.jpg
309.45591828	2.47	o	3	0.631896791352	object_131.jpg
