onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03755114127	3	110000	1	1	0.974983412696	5.41898258019	1.75	FO
10.6866205062	3	110000	1	1	1.10007305398	17.3404857321	1.75	FO
21.6287536544	3	000110	3	3	0.834372804366	26.3894704495	1.75	FS
30.3454268629	3	000110	3	3	0.716824344992	34.3497704317	1.75	FS
40.7676648848	3	000110	3	3	0.866626065603	46.639025351	1.75	FS
51.3166662243	3	110000	1	1	0.650334888931	56.0717395647	1.75	FO
60.3159585925	3	101000	2	2	1.01674207197	66.3195847517	1.75	FS
70.5151177035	3	000101	4	4	0.71676679578	77.118740231	1.75	FO
82.8474803362	3	110000	1	1	0.466798154514	87.7514496954	1.75	FO
92.4633792842	3	000101	4	4	0.716793335465	96.700524787	1.75	FO
100.762938865	3	101000	2	2	0.783456835994	105.53320436	1.75	FS
109.895342564	3	000110	3	3	0.733455509009	113.932949579	1.75	FS
118.161877557	3	110000	1	1	0.866842852931	122.549537721	1.75	FO
126.628429312	3	000110	3	3	0.850248844476	131.066201989	1.75	FS
136.711817843	3	000110	3	3	0.650176488911	142.932684182	1.75	FS
147.612229767	3	110000	1	1	0.717654897478	153.715978427	1.75	FO
159.345175434	3	000101	4	4	0.800174323831	163.599245155	1.75	FO
167.494983301	3	110000	1	1	0.616847671979	172.099257587	1.75	FO
176.044949847	3	000110	3	3	1.16684159579	180.649203181	1.75	FS
184.861600567	3	000110	3	3	0.600172088911	191.349351943	1.75	FS
195.58847591	3	110000	1	1	0.783442867738	200.044153936	1.75	FO
206.211543925	3	101000	2	2	0.833507610601	211.982478779	1.75	FS
216.587035224	3	000110	3	3	0.733458582028	223.007474134	1.75	FS
227.594789003	3	110000	1	1	0.450174253991	231.632667001	1.75	FO
235.585287516	3	000101	4	4	0.750104831761	241.439251637	1.75	FO
245.811424916	3	110000	1	1	0.616830910072	250.982414525	1.75	FO
256.533593795	3	110000	1	1	0.800104203186	260.687576214	1.75	FO
265.266347818	3	000110	3	3	0.76680891007	269.303730781	1.75	FS
273.232269464	3	000110	3	3	1.06675680848	277.436457147	1.75	FS
282.914995621	3	101000	2	2	0.983407109004	288.635648106	1.75	FS
294.280886537	3	000110	3	3	0.683465356633	299.017923786	1.75	FS
304.180043553	3	110000	1	1	0.566638217984	308.467547132	1.75	FO
