onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03779446829	3	000101	4	2	1.6426713451	5.25314893373	1.75	FO
9.4534431052	3	110000	1	4	1.00010448255	14.6402914337	1.75	FO
18.8526343432	3	110000	1	3	1.16676979896	23.5065976262	1.75	FO
28.6685816214	3	000110	3	4	1.68337148995	34.1220884219	1.75	FS
38.284455706	3	101000	2	4	2.56664017354	43.9378563477	1.75	FS
49.2004061969	3	110000	1	3	1.80009721906	53.4704083899	1.75	FO
57.2829326074	3	000110	3	4	1.28338350265	61.5529982163	1.75	FS
67.3987777776	3	000110	3	3	1.13339572488	73.6858882903	1.75	FS
78.231255369	3	000110	3	3	0.95008192382	82.7850081505	1.75	FS
86.9640476653	3	110000	1	1	0.716787189433	91.5343478012	1.75	FO
96.946439561	3	000110	3	3	1.30009121271	101.067339285	1.75	FS
105.146401847	3	000101	4	2	1.41669150688	109.950269378	1.75	FO
114.746285352	3	101000	2	2	1.55014645716	120.783812747	1.75	FS
126.629747077	3	000110	3	3	0.883505026477	131.717161818	1.75	FS
136.029647064	3	110000	1	1	0.916850325949	141.750494546	1.75	FO
146.596188063	3	110000	1	1	0.783475553457	151.600533587	1.75	FO
155.729399686	3	000110	3	3	0.666828046581	161.484047274	1.75	FS
167.362733252	3	000101	4	2	1.28349105822	172.617831317	1.75	FO
176.806636877	3	110000	1	1	1.02287916481	180.616952434	1.75	FO
186.256118864	3	000110	3	3	0.600119568269	191.160755627	1.75	FS
197.579316086	3	101000	2	2	1.7168355196	202.766939653	1.75	FS
209.087376468	3	110000	1	2	1.05012313018	215.657395563	1.75	FO
222.079193026	3	110000	1	1	0.866847322774	226.867258828	1.75	FO
230.735679535	3	000110	3	3	1.41673592594	236.239467307	1.75	FS
241.246033504	3	000110	3	3	0.955773429305	247.288564329	1.75	FS
251.234048741	3	000110	3	3	0.816786211655	257.688006157	1.75	FS
262.199844114	3	110000	1	1	0.883457813773	266.90392494	1.75	FO
270.915851316	3	110000	1	1	0.867616694301	275.619613107	1.75	FO
279.598396165	3	000101	4	4	2.2000360381	285.168941025	1.75	FO
289.797642158	3	110000	1	1	1.00011202541	293.601851073	1.75	FO
297.530637274	3	000110	3	3	1.06674284022	301.484661319	1.75	FS
305.37971921	3	101000	2	2	1.25005775874	309.467216923	1.75	FS
