onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03807439214	3	000110	3	3	1.26683558944	5.39452695804	1.75	FS
9.4377913953	3	110000	1	1	1.10018452066	13.7085922932	1.75	FO
18.9544199053	3	000101	4	4	0.800188292087	23.675385	1.75	FO
28.0044324069	3	000110	3	NA	3	33.6916881894	1.75	FS
37.3876774842	3	110000	1	1	0.683506702666	41.642040818	1.75	FO
47.0544720069	3	110000	1	1	0.616845157696	52.1751353873	1.75	FO
57.5976491426	3	101000	2	2	1.23339558519	62.6420497577	1.75	FS
66.9634051255	3	000110	3	3	1.25008541588	72.0176178816	1.75	FS
78.2542094037	3	110000	1	1	1.16683377356	82.6916954529	1.75	FO
88.6285734639	3	000101	4	4	0.966783767213	94.0654351321	1.75	FO
99.037483535	3	000110	3	3	0.750184730183	103.674988022	1.75	FS
108.210150173	3	000110	3	3	1.18340459472	113.497542006	1.75	FS
118.276001559	3	101000	2	2	1.23341011218	122.879971896	1.75	FS
127.808777093	3	110000	1	1	1.95002269841	132.179098181	1.75	FO
135.87468519	3	000110	3	3	1.13341723599	141.278459693	1.75	FS
147.107050198	3	110000	1	1	2.66663640211	152.044368488	1.75	FO
158.306121588	3	110000	1	1	0.700125295254	164.04338652	1.75	FO
169.605309334	3	000110	3	3	1.2000896762	174.009225754	1.75	FS
177.98792556	3	000110	3	3	1.18340208043	182.858478941	1.75	FS
186.854036756	3	110000	1	1	0.733529540768	193.758116465	1.75	FO
197.437337427	3	000110	3	3	1.56683628785	202.308191125	1.75	FS
206.287137332	3	110000	1	1	1.18351382648	212.891314958	1.75	FO
217.570417749	3	101000	2	2	1.45017816511	222.024860981	1.75	FS
227.570428364	3	000101	4	4	0.800191365102	231.891290094	1.75	FO
235.587279389	3	000110	3	3	1.18350181378	240.057960998	1.75	FS
244.08704123	3	000110	3	3	0.916834402138	248.674648035	1.75	FS
253.786966221	3	101000	2	2	1.60018186669	259.191550323	1.75	FS
263.203664432	3	110000	1	1	1.5335837376	268.774534473	1.75	FO
272.913911405	3	000101	4	4	1.06761557684	278.75782788	1.75	FO
284.112767405	3	110000	1	1	1.68338462011	289.849940425	1.75	FO
294.070186015	3	110000	1	1	0.600178514309	298.991609269	1.75	FO
304.727698911	3	000110	3	3	1.23343106456	309.382129852	1.75	FS
