onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03800371277	3	000110	3	2	2.15017970161	5.51110043316	1.75	FS
9.6492079301	3	101000	2	2	1.90525946734	14.1251471905	1.75	FS
18.4043541847	3	110000	1	4	1.30017166986	25.2750581429	1.75	FO
29.5377415286	3	000101	4	4	0.666849278328	33.842046126	1.75	FO
38.0468852885	3	110000	1	1	1.30008199366	44.0341602075	1.75	FO
48.8376383032	3	000110	3	3	2.05017844447	54.7751387397	1.75	FS
59.8297074069	3	110000	1	1	1.01677112594	64.1489178094	1.75	FO
68.2708673868	3	000110	3	3	0.700158539701	72.6916711481	1.75	FS
78.1769923272	3	101000	2	2	1.26674898625	82.5309677627	1.75	FS
87.5929164182	3	000110	3	3	1.01674151324	92.3300098197	1.75	FS
98.258987385	3	110000	1	4	1.133420309	104.828666772	1.75	FO
108.924554657	3	110000	1	1	0.96661614814	113.861931055	1.75	FO
120.723644486	3	000110	3	3	0.766782091021	125.644277136	1.75	FS
130.35620868	3	000101	4	4	0.783435045516	134.610365843	1.75	FO
138.605794032	3	000110	3	2	1.316739418	142.759141176	1.75	FS
148.654684045	3	110000	1	1	0.800112025412	153.325243292	1.75	FO
157.57065912	3	101000	2	2	1.8667934053	161.758463157	1.75	FS
165.703936953	3	000110	3	3	1.70017586034	171.058418877	1.75	FS
175.587239719	3	000110	3	3	0.900175580977	182.57518707	1.75	FS
187.453892324	3	110000	1	1	1.08348742647	193.291670031	1.75	FO
198.754008959	3	110000	1	1	1.56683824341	203.658073582	1.75	FO
208.405421918	3	000101	4	4	0.583494829651	212.724646289	1.75	FO
218.720423406	3	000110	3	3	1.43350062648	222.924776752	1.75	FS
226.970407412	3	110000	1	1	1.23350062648	231.691486208	1.75	FO
236.570414117	3	101000	2	2	1.58350265188	242.741286393	1.75	FS
247.580122055	3	000110	3	3	1.35005622223	253.033958506	1.75	FS
257.453675816	3	110000	1	1	1.05028320638	263.441456107	1.75	FO
267.428632689	3	000110	3	3	1.08333321693	272.632758912	1.75	FS
278.786961471	3	110000	1	1	0.700165803195	284.074607527	1.75	FO
288.793695009	3	000101	4	4	0.733453553454	293.2974392	1.75	FO
297.336873821	3	000110	3	3	1.63932790341	301.530208728	1.75	FS
305.442389745	3	110000	1	1	0.666782510067	309.69648405	1.75	FO
