onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03757488731	3	110000	1	1	0.857209785045	5.91794208482	1.75	FO
10.6699804025	3	110000	1	1	0.600102247634	15.0237080411	1.75	FO
20.0277292226	3	000110	3	3	0.7001889905	24.398531657	1.75	FS
29.6017329018	3	110000	1	1	0.63345760425	34.5056321404	1.75	FO
40.6275937305	3	000110	3	3	0.733487356632	45.7319421882	1.75	FS
50.133440982	3	101000	2	2	0.900139263511	55.9384645255	1.75	FS
59.9775275908	3	000101	4	4	1.32183894881	64.719766339	1.75	FO
68.6819707533	3	000110	3	3	0.833441680439	74.1691125548	1.75	FS
78.29785266	3	000101	4	4	1.11675590054	82.8518549145	1.75	FO
86.7972063489	3	000110	3	3	1.43340173122	92.884142817	1.75	FS
97.19659845	3	000110	3	3	0.683460886787	101.916820155	1.75	FS
106.395603072	3	110000	1	1	0.766789633879	112.815981919	1.75	FO
116.911487913	3	110000	1	1	1.0667534561	121.248891689	1.75	FO
126.210722033	3	000110	3	3	0.983471642347	132.18180076	1.75	FS
137.160689697	3	101000	2	2	0.833507051873	141.931558341	1.75	FS
146.910814643	3	110000	1	1	0.683518994731	152.481550867	1.75	FO
157.327503077	3	110000	1	1	0.933518924889	162.314847557	1.75	FO
168.193880507	3	000110	3	3	1.31682741801	172.381458817	1.75	FS
177.977195146	3	101000	2	2	1.11684082753	183.298471733	1.75	FS
187.927164765	3	110000	1	1	0.933489032821	193.231573287	1.75	FO
197.710452306	3	110000	1	1	0.766843830712	201.949713441	1.75	FO
205.92105505	3	000110	3	3	0.939597071694	210.964634891	1.75	FS
215.053831143	3	000110	3	3	1.88341032171	219.191017853	1.75	FS
225.043790202	3	000101	4	4	0.9010170287	229.598162336	1.75	FO
234.635462328	3	101000	2	2	1.3833903471	238.956213988	1.75	FS
243.876998613	3	000110	3	3	0.766852770394	250.347863765	1.75	FS
255.217077589	3	000110	3	3	0.866740884663	259.988073903	1.75	FS
264.243587104	3	110000	1	1	0.706209308726	269.770477533	1.75	FO
274.632175877	3	000110	3	3	1.55088258424	279.4363549	1.75	FS
284.531376194	3	000101	4	4	0.750135561924	290.96870999	1.75	FO
296.564037887	3	110000	1	1	0.733450201071	300.734450887	1.75	FO
304.6130863	3	110000	1	1	1.70003170794	309.217532117	1.75	FO
