onset	duration	obj_class	response	response_time	image
1.04011291938	2.47	s	1	1.31684920849	grayavg_034.jpg
6.9726554632	2.47	f	2	0.882941826405	male_029.jpg
11.8791631339	2.47	o	3	1.21258483969	object_219.jpg
17.8569301406	2.47	s	1	1.66651962749	grayavg_126.jpg
22.7055044705	2.47	o	3	0.916446922723	object_146.jpg
27.5056952769	2.47	o	3	1.1498690476	object_087.jpg
33.3722188155	2.47	o	3	1.53321860739	object_121.jpg
39.2750508794	2.47	s	1	1.1485725141	grayavg_111.jpg
46.157100693	2.47	f	2	0.71541662418	female_020.jpg
50.8565982548	2.47	s	1	0.833232994695	grayavg_102.jpg
56.4890937256	2.47	f	2	1.01640851002	female_022.jpg
61.3235726887	2.47	f	2	0.798591999821	male_004.jpg
67.4403123861	2.47	o	3	1.00714224853	object_004.jpg
73.0160344401	2.47	f	2	0.790507173397	male_016.jpg
78.8385982017	2.47	f	2	0.983217420091	male_022.jpg
83.655533315	2.47	f	2	0.607093918361	female_012.jpg
88.897081333	2.47	o	3	0.732013705652	object_238.jpg
93.7129163064	2.47	o	3	0.815284903529	object_144.jpg
101.21279604	2.47	o	3	0.698531796639	object_179.jpg
108.093944901	2.47	f	2	0.916463125901	female_016.jpg
113.026875483	2.47	f	2	0.849827003154	male_002.jpg
119.176528581	2.47	f	2	0.599860038077	female_009.jpg
124.176182168	2.47	f	2	0.633160080402	female_026.jpg
130.193150805	2.47	s	1	0.849784539656	grayavg_094.jpg
135.01098743	2.47	s	1	0.531796918323	grayavg_107.jpg
140.857963233	2.47	o	3	1.33312390262	object_225.jpg
147.07406919	2.47	o	3	0.716491341776	object_124.jpg
153.323915749	2.47	f	2	0.799844672996	female_027.jpg
159.124512752	2.47	f	2	0.782006931047	male_007.jpg
163.824058644	2.47	f	2	0.815287138448	male_017.jpg
168.673540911	2.47	s	1	0.749892234908	grayavg_039.jpg
173.706794299	2.47	f	1	0.631900143735	male_030.jpg
178.606465626	2.47	o	3	2.09854827918	object_094.jpg
183.939684513	2.47	f	2	1.78183707706	female_007.jpg
189.855888388	2.47	s	1	1.01643728463	grayavg_025.jpg
194.607401779	2.47	s	1	0.698510285525	grayavg_042.jpg
201.274159146	2.47	s	1	0.6819944993	grayavg_063.jpg
207.173104403	2.47	s	1	0.749887765065	grayavg_002.jpg
212.318395494	2.47	s	1	0.666564046547	grayavg_022.jpg
217.68823803	2.47	o	3	0.749867930142	object_120.jpg
222.373128428	2.47	s	1	0.681821013566	grayavg_003.jpg
229.556124033	2.47	o	3	0.915179722562	object_159.jpg
234.490857358	2.47	s	1	1.06520689082	grayavg_103.jpg
239.339159027	2.47	s	1	0.816557411626	grayavg_104.jpg
244.506285575	2.47	o	3	0.765241671777	object_062.jpg
249.490714881	2.47	s	1	2.03169117863	grayavg_074.jpg
254.407453741	2.47	s	1	1.76522323368	grayavg_070.jpg
259.757099855	2.47	s	1	0.648599472837	grayavg_013.jpg
264.522685704	2.47	o	3	0.881965165965	object_019.jpg
270.021399927	2.47	o	3	0.999905295226	object_169.jpg
275.154792578	2.47	o	3	1.2498546603	object_042.jpg
281.37136759	2.47	f	2	0.849741517428	female_023.jpg
287.69013017	2.47	f	2	0.923438872818	female_014.jpg
292.365051983	2.47	s	1	0.740750570254	grayavg_015.jpg
298.389050843	2.47	o	3	0.805954108691	object_113.jpg
303.195990831	2.47	o	3	0.665249354317	object_017.jpg
308.477723286	2.47	f	2	0.599838247597	male_011.jpg
