onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03805958579	3	000110	3	3	1.75909396306	5.80424048308	1.75	FS
11.4877469064	3	000101	4	4	0.733516969336	16.7919112625	1.75	FO
20.6619190428	3	110000	1	1	0.75010008255	26.465639348	1.75	FO
30.2543655688	3	110000	1	1	1.96684411007	34.8419681831	1.75	FO
39.9770331145	3	110000	1	1	0.683458093135	44.7142905034	1.75	FO
49.193105269	3	101000	2	2	1.11760517049	54.797996114	1.75	FS
60.0043692704	3	000110	3	3	0.921304243973	64.5792375847	1.75	FS
69.1747155016	3	000110	3	3	1.51672964022	73.9617853666	1.75	FS
79.1072270358	3	000101	4	4	0.950109580968	85.2444207295	1.75	FO
89.9896894717	3	000110	3	3	1.7000328254	94.4101714045	1.75	FS
100.655746191	3	000110	3	3	1.00009330795	107.492529917	1.75	FS
113.071228606	3	110000	1	1	1.35008415874	118.008434033	1.75	FO
122.287435973	3	000110	3	3	1.01684459897	127.441980755	1.75	FS
131.55408355	3	101000	2	2	0.933502721713	136.325063102	1.75	FS
140.987678043	3	110000	1	1	1.81683286563	145.991909028	1.75	FO
151.40433407	3	110000	1	1	0.683506143938	156.558236871	1.75	FO
161.470768492	3	101000	2	2	0.566873443411	165.741509605	1.75	FS
171.153900007	3	000110	3	3	1.05104699061	175.358093836	1.75	FS
179.587229662	3	000101	4	4	1.85017006351	184.974799032	1.75	FO
189.754026001	3	000110	3	3	1.90016049526	196.292431301	1.75	FS
200.264208161	3	110000	1	1	0.65012285081	205.086465179	1.75	FO
210.170436745	3	110000	1	1	1.55016796827	216.407971404	1.75	FO
220.729472601	3	110000	1	1	1.40008325081	224.99981953	1.75	FO
228.870357825	3	000110	3	3	1.76685137357	233.225090619	1.75	FS
237.344652183	3	110000	1	1	1.40005615239	242.248843638	1.75	FO
246.303715416	3	000110	3	3	0.866835030709	251.257926077	1.75	FS
257.692930805	3	101000	2	2	0.766785164036	263.363508491	1.75	FS
267.125660664	3	000110	3	3	0.983425547103	271.830589083	1.75	FS
275.903601435	3	110000	1	1	0.954672730753	280.312589729	1.75	FO
286.740660894	3	000101	4	4	1.50006020318	290.961303462	1.75	FO
296.690217891	3	000110	3	3	1.70005321905	301.460520262	1.75	FS
305.222632765	3	110000	1	1	0.900118869857	309.809835887	1.75	FO
