onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03754834763	3	110000	1	1	0.866778040225	5.9769213685	1.75	FO
10.0700072216	3	000110	3	3	0.633481070918	15.2570885406	1.75	FS
19.9526126924	3	000110	3	3	0.750138076208	26.022916041	1.75	FS
31.2849892933	3	000110	3	3	1.10008981589	35.9722297108	1.75	FS
40.300934616	3	110000	1	1	0.766768402129	44.7549453911	1.75	FO
49.6836511344	3	101000	2	2	1.28351508362	56.2723614314	1.75	FS
61.0168786815	3	000101	4	4	0.966837405313	66.0376455667	1.75	FO
70.6836651027	3	110000	1	1	0.750152882558	75.1209980598	1.75	FO
80.2002748953	3	110000	1	1	0.933480372505	87.0044958228	1.75	FO
90.9502682604	3	110000	1	1	0.750183612721	95.9210712535	1.75	FO
99.816991266	3	000101	4	4	1.60015951748	104.287572303	1.75	FO
109.533465287	3	110000	1	1	0.916843062456	113.754265696	1.75	FO
119.083441331	3	000110	3	3	0.916829652931	123.388063287	1.75	FS
128.41052983	3	101000	2	2	2.02299482197	132.604490794	1.75	FS
137.159832046	3	000110	3	3	0.71680339261	142.78033968	1.75	FS
148.133523395	3	000110	3	3	0.733478416949	153.054160515	1.75	FS
157.441834367	3	101000	2	2	1.18340934392	163.495380558	1.75	FS
167.733205477	3	000110	3	3	1.41682811642	174.53743311	1.75	FS
178.389919389	3	000110	3	3	0.600121244461	182.627127191	1.75	FS
187.133251852	3	110000	1	1	0.872773774319	191.643290977	1.75	FO
196.038453491	3	000110	3	3	0.650118939699	200.47733888	1.75	FS
205.833110912	3	110000	1	1	0.804703949803	210.72478234	1.75	FO
216.453767727	3	110000	1	1	1.15007801271	222.907490477	1.75	FO
227.119300637	3	000101	4	4	1.06675848467	232.139995726	1.75	FO
238.435056411	3	110000	1	1	0.750101758744	243.322433158	1.75	FO
248.184290461	3	000101	4	4	0.700104063506	253.038069364	1.75	FO
258.983403757	3	110000	1	1	0.700132000018	263.570655488	1.75	FO
267.749772108	3	000110	3	3	0.733513616955	272.570701863	1.75	FS
277.016305424	3	000110	3	3	0.866856541823	281.804018667	1.75	FS
286.749545822	3	110000	1	1	0.633523255052	292.003708851	1.75	FO
297.466495043	3	101000	2	4	1.9001537905	301.636801046	1.75	FS
305.683391884	3	000110	3	3	0.966843271981	309.987474386	1.75	FS
