onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03810400484	3	110000	1	1	1.43352297569	5.19450712311	1.75	FO
10.3655629417	3	000110	3	3	0.955685429293	16.7252877111	1.75	FS
21.887793281	3	110000	1	1	1.41682923388	25.842087472	1.75	FO
29.7807092801	3	000110	3	3	1.28340333757	34.1013371811	1.75	FS
38.3878400746	3	000101	4	4	1.26686576087	42.7253572731	1.75	FO
48.1292178196	3	000110	3	3	1.01675017355	54.5838205694	1.75	FS
58.5555516134	3	110000	1	1	0.78350628362	63.041735472	1.75	FO
67.9610291252	3	101000	2	2	1.33339041694	71.9314815151	1.75	FS
78.1875621064	3	110000	1	1	0.873524707749	82.4809767722	1.75	FO
86.7761631716	3	110000	1	1	1.23342715345	91.2633080461	1.75	FO
95.4423531482	3	101000	2	2	1.06674172276	100.362579881	1.75	FS
104.758079309	3	000110	3	3	1.25019688256	108.895312672	1.75	FS
113.940670392	3	000110	3	3	0.800129625412	118.377994969	1.75	FS
122.623311063	3	000110	3	3	0.816777271972	128.760550014	1.75	FS
132.639139332	3	000101	4	4	1.11673606562	138.243053796	1.75	FO
144.121833362	3	110000	1	1	0.85011083811	150.058705506	1.75	FO
155.937506583	3	110000	1	1	0.616690948151	161.191577142	1.75	FO
165.137334214	3	110000	1	1	1.05015134605	169.558531042	1.75	FO
174.220635025	3	000110	3	3	0.733511382034	179.874878232	1.75	FS
185.853936185	3	000101	4	4	0.983485610603	191.374959667	1.75	FO
196.103879683	3	101000	2	2	1.43350956616	201.009739506	1.75	FS
206.687163871	3	110000	1	1	1.31684529738	212.0413709	1.75	FO
215.920705844	3	000110	3	3	1.03349531854	222.258150687	1.75	FS
227.20378875	3	000110	3	3	0.800166501605	233.308249792	1.75	FS
237.080770042	3	000101	4	4	2.41664066243	241.268212859	1.75	FO
245.88717756	3	000110	3	3	1.36683656722	250.941290304	1.75	FS
256.079227388	3	110000	1	1	1.066770218	262.482997141	1.75	FO
266.686974182	3	101000	2	2	1.21683984976	271.791491097	1.75	FS
275.77769074	3	000110	3	3	0.733451318534	280.048480463	1.75	FS
284.053791473	3	110000	1	1	0.700168596846	289.024763483	1.75	FO
294.293063783	3	000110	3	3	0.633464029645	298.263632668	1.75	FS
304.058933468	3	110000	1	1	1.000102527	309.446200285	1.75	FO
