onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03802773816	3	000110	3	2	0.63350230267	7.844501466	1.75	FS
12.0710478566	3	000110	3	3	1.68348351536	16.7252268096	1.75	FS
20.7544168323	3	110000	1	3	1.70016440637	24.7585567439	1.75	FO
28.9210271138	3	110000	1	1	1.28350474711	34.2086988709	1.75	FO
39.9543081593	3	110000	1	1	1.16682623071	45.1420177704	1.75	FO
49.0377117762	3	101000	2	3	2.05014994922	53.30857609	1.75	FS
57.9555929594	3	000101	4	1	1.53351110267	62.4579635121	1.75	FO
66.92085279	3	000110	3	3	2.13335577567	72.5752144476	1.75	FS
77.2974554029	3	000110	3	3	1.25007256509	81.9345391663	1.75	FS
85.8544038418	3	110000	1	1	1.46683167833	90.3584070042	1.75	FO
94.3961503487	3	101000	2	2	0.966790751339	100.149929111	1.75	FS
104.03761344	3	000101	4	4	0.883506702667	108.958639995	1.75	FO
113.577892721	3	110000	1	1	1.01676553864	117.931826531	1.75	FO
122.437590811	3	000110	3	3	1.50001662222	127.041716755	1.75	FS
130.993292444	3	000110	3	3	1.41673788149	136.563727792	1.75	FS
141.292337434	3	110000	1	1	1.36673795133	145.913147062	1.75	FO
152.174801267	3	110000	1	1	1.38339286139	157.095431682	1.75	FO
162.673952695	3	000110	3	3	1.45005077461	167.377982397	1.75	FS
172.689793535	3	000110	3	3	1.56672817356	178.893873663	1.75	FS
183.739064322	3	000101	4	4	1.76670694181	189.576172111	1.75	FO
193.604970464	3	110000	1	1	1.20012068573	199.958629379	1.75	FO
205.770630904	3	110000	1	1	0.983432251862	210.224602289	1.75	FO
214.953694953	3	000110	3	3	0.96685249103	219.591460647	1.75	FS
224.670360618	3	101000	2	2	1.91683524023	230.774555425	1.75	FS
235.587208709	3	000110	3	3	1.08349804235	240.957908617	1.75	FS
245.487018881	3	110000	1	1	1.11683440214	251.507948636	1.75	FO
255.870312288	3	000101	4	4	2.46684648468	259.958099423	1.75	FO
263.853629442	3	110000	1	1	0.850172577801	268.558025671	1.75	FO
275.187101154	3	110000	1	1	0.800238019077	279.641308881	1.75	FO
284.320223939	3	000110	3	3	1.58350851854	288.791233802	1.75	FS
294.346837657	3	101000	2	2	0.916774059275	299.201044546	1.75	FS
304.67032486	3	000110	3	3	1.26667942434	309.124620867	1.75	FS
