onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03795035403	3	101000	2	2	1.1502598794	5.3280861115	1.75	FS
9.2168649926	3	110000	1	4	1.63782100798	14.4584032328	1.75	FO
18.3045599371	3	000110	3	4	1.6335204614	23.7249116857	1.75	FS
27.5878481762	3	110000	1	4	2.18351578203	31.9249429746	1.75	FO
37.9876489889	3	000101	4	3	1.15016014605	43.9914366211	1.75	FO
50.7803558832	3	000110	3	2	1.15008192382	55.9003004572	1.75	FS
60.4543069021	3	000110	3	2	2.30016971431	64.7412400179	1.75	FS
69.5785732544	3	110000	1	4	1.23327713438	74.048823803	1.75	FO
78.8708534185	3	000110	3	3	2.00019332066	84.591927745	1.75	FS
89.4436449325	3	000101	4	1	2.26667383704	93.8637128462	1.75	FO
99.709506376	3	000110	3	3	1.3165896783	106.080405471	1.75	FS
110.108702642	3	000110	3	3	1.20007794287	114.695888444	1.75	FS
118.758268998	3	110000	1	4	2.39999692698	124.17803855	1.75	FO
130.557288426	3	110000	1	1	1.03344056298	136.127666784	1.75	FO
140.172992098	3	101000	2	3	1.85004434921	145.476680137	1.75	FS
150.655532756	3	110000	1	4	2.54996850158	156.542228691	1.75	FO
160.655029899	3	000101	4	1	2.16666196402	164.774820543	1.75	FO
169.570735666	3	000110	3	3	1.30015965716	174.424758733	1.75	FS
178.453863829	3	110000	1	1	1.8835016741	183.575045711	1.75	FO
188.4538236	3	000110	3	2	2.66709009106	194.124443749	1.75	FS
198.003922007	3	000110	3	3	1.03350118521	202.408240433	1.75	FS
206.2537708	3	110000	1	1	2.56682371642	210.208067226	1.75	FO
214.455338877	3	110000	1	4	1.58347499473	221.057592515	1.75	FO
227.387012595	3	101000	2	3	1.93335577566	234.12433759	1.75	FS
238.35369607	3	000101	4	NA	3	242.340812031	1.75	FO
246.53697076	3	000110	3	2	1.46684760214	252.940782418	1.75	FS
257.820296434	3	101000	2	3	1.30017250796	261.640996831	1.75	FS
267.296087631	3	110000	1	4	2.51664583068	271.166416123	1.75	FO
275.220200891	3	110000	1	1	1.48437496944	281.008036776	1.75	FO
285.211341665	3	110000	1	1	0.933415839165	289.948751587	1.75	FO
295.603518324	3	000110	3	3	1.08350782013	299.908001995	1.75	FS
304.009867455	3	000110	3	3	0.7667798561	308.164078954	1.75	FS
