onset	duration	obj_class	response	response_time	image
1.03882951604	2.47	o	3	1.5560681595	object_108.jpg
5.87177895515	2.47	f	2	0.832952232755	female_002.jpg
11.713355189	2.47	s	1	1.16500951937	grayavg_107.jpg
17.779996899	2.47	s	1	1.29817979659	grayavg_004.jpg
23.496049917	2.47	s	1	1.16482597649	grayavg_034.jpg
28.4941915802	2.47	s	1	0.633120969285	grayavg_027.jpg
35.9273564098	2.47	o	3	0.898316126772	object_118.jpg
41.6430856436	2.47	o	3	0.831694251645	object_183.jpg
46.8926584245	2.47	s	1	1.31643798304	grayavg_100.jpg
51.8757255461	2.47	f	2	0.94845099028	female_013.jpg
57.5096536012	2.47	s	1	0.74848982203	grayavg_046.jpg
64.4411393068	2.47	s	1	1.08310022643	grayavg_072.jpg
70.4577537089	2.47	f	2	0.648244399777	male_009.jpg
76.1079793661	2.47	s	1	0.749696120598	grayavg_005.jpg
81.7050876578	2.47	o	3	0.799901663479	object_090.jpg
86.4576528581	2.47	s	1	0.798500926794	grayavg_108.jpg
92.6553927943	2.47	f	2	0.733143458177	female_015.jpg
98.725004435	2.47	o	3	0.646582456708	object_044.jpg
103.223060752	2.47	o	3	1.39849589822	object_001.jpg
110.289479249	2.47	s	1	1.06653275766	grayavg_026.jpg
115.038495675	2.47	f	2	0.633223496283	female_014.jpg
119.72263905	2.47	s	1	0.716553360831	grayavg_074.jpg
125.422962136	2.47	f	2	0.565314586072	female_022.jpg
131.121384142	2.47	o	3	0.783303464546	object_163.jpg
135.706309321	2.47	s	1	0.683218956599	grayavg_019.jpg
140.254821493	2.47	f	2	0.549893631733	male_007.jpg
145.656295982	2.47	f	2	1.33185781992	female_028.jpg
150.439964297	2.47	f	2	1.16516093526	female_017.jpg
155.188114411	2.47	f	2	1.00019332066	female_019.jpg
161.754728883	2.47	f	2	0.79988965078	female_003.jpg
166.374003679	2.47	s	1	0.715109601919	grayavg_123.jpg
171.138141859	2.47	f	2	1.2331841058	male_022.jpg
175.804786921	2.47	o	3	0.883193534373	object_219.jpg
180.674082879	2.47	s	1	1.27386134271	grayavg_049.jpg
185.890269853	2.47	o	3	0.765179932087	object_109.jpg
190.880816696	2.47	f	2	1.17385840938	male_017.jpg
196.09122584	2.47	s	1	0.67266566002	grayavg_037.jpg
201.314490529	2.47	s	1	0.976076847757	grayavg_125.jpg
206.571655057	2.47	o	3	0.789980011426	object_116.jpg
211.580953445	2.47	s	1	1.32525558416	grayavg_126.jpg
218.906461855	2.47	o	3	0.804168406878	object_058.jpg
223.71206089	2.47	f	2	1.48158550877	female_018.jpg
228.510285525	2.47	o	3	0.833177121673	object_062.jpg
235.610741868	2.47	s	1	0.616488408443	grayavg_103.jpg
242.594977853	2.47	s	1	0.764936884436	grayavg_022.jpg
248.043461948	2.47	o	3	1.34839930773	object_191.jpg
254.007811328	2.47	o	3	0.783173001038	object_015.jpg
258.682715261	2.47	f	2	1.06231071267	male_016.jpg
265.99587266	2.47	o	3	1.49837870455	object_194.jpg
272.391535516	2.47	f	2	0.714995341586	male_030.jpg
278.172970587	2.47	o	3	1.23309638515	object_095.jpg
283.148231689	2.47	o	3	0.914975227297	object_019.jpg
288.32205825	2.47	f	2	0.666425202086	male_019.jpg
293.621608892	2.47	o	3	0.766529824321	object_184.jpg
298.454523689	2.47	o	3	0.799848584107	object_152.jpg
303.438916119	2.47	f	2	0.649880082525	male_010.jpg
308.488038005	2.47	f	2	0.63320533755	male_027.jpg
