onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03792968101	3	110000	1	1	1.01683426246	5.06120722047	1.75	FO
9.4473635616	3	101000	2	2	0.950106787315	14.4011540573	1.75	FS
18.9876883794	3	000110	3	3	0.700181727007	23.0419192942	1.75	FS
26.8792916418	3	000110	3	3	1.10010322541	31.1332233566	1.75	FS
35.4209697042	3	000101	4	4	0.783509636001	41.3752418254	1.75	FO
45.9943772183	3	110000	1	1	0.883437699484	52.2327804232	1.75	FO
56.8875410143	3	000110	3	3	0.7227639267	61.8473627235	1.75	FS
66.3760684668	3	110000	1	1	0.700130603192	71.9631288334	1.75	FO
77.0419070021	3	110000	1	1	1.01674793863	81.8792103466	1.75	FO
87.5077178803	3	000110	3	3	1.0167602307	91.9948985136	1.75	FS
96.690560672	3	000110	3	3	0.666799271974	101.111085906	1.75	FS
106.122878466	3	101000	2	NA	3	113.092987237	1.75	FS
118.138603091	3	110000	1	1	0.73344126139	122.142463917	1.75	FO
127.304718337	3	000110	3	3	0.666801786261	132.191756215	1.75	FS
136.55394247	3	110000	1	1	0.633508169334	141.291616113	1.75	FO
146.987260951	3	000101	4	4	0.616854656108	152.175056048	1.75	FO
156.80385021	3	110000	1	1	0.767750370508	163.741750418	1.75	FO
170.053930039	3	110000	1	1	0.816839291027	175.091478945	1.75	FO
180.753808654	3	000110	3	3	0.683486588379	186.191637205	1.75	FS
190.370413838	3	000110	3	3	0.933489870919	196.241594113	1.75	FS
201.170564695	3	000101	4	4	0.866684732277	207.325505057	1.75	FO
211.297731974	3	101000	2	2	0.972772237812	215.37446547	1.75	FS
220.61369783	3	000110	3	3	0.733430086784	225.950949353	1.75	FS
231.936974113	3	110000	1	1	0.6501966032	237.324658302	1.75	FO
241.27886114	3	110000	1	1	1.11676931007	245.915955519	1.75	FO
250.086845395	3	110000	1	1	0.63351012489	254.507802807	1.75	FO
258.693956355	3	000101	4	4	0.650120336523	263.23143528	1.75	FO
267.820169882	3	110000	1	1	1.20022237463	272.180772417	1.75	FO
276.953722889	3	000110	3	3	1.5057578547	282.663979361	1.75	FS
287.736885275	3	000110	3	3	0.654987994284	292.479093013	1.75	FS
296.940934672	3	000110	3	3	0.616798783086	301.37850928	1.75	FS
305.306887328	3	101000	2	2	0.916776014828	309.59445991	1.75	FS
