onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03794225244	3	110000	1	1	0.800169574625	5.36137805224	1.75	FO
10.4210722312	3	110000	1	1	0.733363039157	15.3587386106	1.75	FO
19.7710401741	3	000110	3	3	0.750190317484	24.0085471757	1.75	FS
29.3043727625	3	000101	4	2	0.917725297489	34.2082692074	1.75	FO
40.2376606524	3	000110	3	3	0.95015455875	45.2753118064	1.75	FS
49.6043396577	3	000110	3	3	0.666843132298	54.6440100627	1.75	FS
59.7492231555	3	110000	1	1	0.955183968912	66.5250703651	1.75	FO
72.0875597318	3	101000	2	2	0.966844668806	77.0252842191	1.75	FS
80.5642683637	3	000101	4	4	0.833432461388	85.0848881632	1.75	FO
90.8541971116	3	000110	3	4	0.950179422245	95.1079128772	1.75	FS
101.512802884	3	000110	3	3	0.683450829645	106.066367932	1.75	FS
110.437442189	3	101000	2	2	0.650153580972	116.791851478	1.75	FS
121.7777874	3	000110	3	3	0.616809119595	126.914924103	1.75	FS
131.154034661	3	110000	1	1	0.689621725666	135.330967763	1.75	FO
140.676268911	3	110000	1	1	1.83336178201	145.146957784	1.75	FO
148.992242031	3	110000	1	1	0.700119987317	153.562612287	1.75	FO
157.791562615	3	000101	4	4	0.833409832814	162.12861942	1.75	FO
166.940637148	3	000110	3	3	0.966774548162	171.544787676	1.75	FS
174.989983084	3	000110	3	3	1.26659589417	179.727319813	1.75	FS
185.122501044	3	110000	1	1	0.966745214825	191.326595699	1.75	FO
196.121636409	3	101000	2	2	1.26676574816	200.777339857	1.75	FS
205.954159258	3	110000	1	1	0.76679577991	211.007971963	1.75	FO
214.503707035	3	000110	3	3	1.01685996405	221.357953036	1.75	FS
225.320401895	3	110000	1	1	0.717713284789	229.991577142	1.75	FO
234.237001909	3	000110	3	3	0.666848440235	239.841467002	1.75	FS
243.37060213	3	101000	2	2	0.833495039174	247.924656346	1.75	FS
251.686948481	3	110000	1	1	1.61684012912	255.891559123	1.75	FO
260.770277228	3	000110	3	3	0.900178653991	266.508097538	1.75	FS
271.220232739	3	110000	1	1	0.766845786266	276.741107599	1.75	FO
283.153781556	3	110000	1	1	0.800158679385	288.324737083	1.75	FO
293.597192101	3	000101	4	4	0.973170333101	298.824739457	1.75	FO
303.196543136	3	000110	3	3	0.700109092078	308.733852487	1.75	FS
