onset	duration	trial_type	category	response	response_time	onset_feedback	feedback_duration	object_classes
1.03797102704	3	000101	4	4	1.56879743096	7.8961775868	1.75	FO
13.0888241383	3	000110	3	3	1.00010140954	19.2592737345	1.75	FS
23.0547443879	3	000110	3	3	1.43339167408	27.3753762	1.75	FS
31.321034936	3	110000	1	1	0.950186127008	35.591953726	1.75	FO
39.6042983117	3	101000	2	2	1.13350747092	44.208535163	1.75	FS
48.870863755	3	110000	1	1	1.88350782013	53.4752771651	1.75	FO
58.0220955457	3	000110	3	3	2.26682916404	62.7082713026	1.75	FS
67.1707971265	3	110000	1	1	0.900179771451	71.5250918762	1.75	FO
76.720759482	3	000101	4	3	1.06685374817	82.9080913915	1.75	FO
87.7540676259	3	000110	3	3	1.18349594711	94.341571345	1.75	FS
99.054258572	3	000110	3	3	2.26682441483	103.441449681	1.75	FS
107.503996737	3	000110	3	3	1.03350872806	111.741742875	1.75	FS
116.097207047	3	101000	2	2	1.03344000425	120.568012694	1.75	FS
127.087385967	3	110000	1	1	0.850164196846	131.591439694	1.75	FO
136.162486014	3	110000	1	1	1.23341486139	141.599441829	1.75	FO
146.537361871	3	110000	1	1	0.900184241293	151.84140638	1.75	FO
156.777214423	3	000101	4	4	1.36674493546	161.431130772	1.75	FO
167.287102411	3	110000	1	1	0.840221871774	171.763722764	1.75	FO
176.642252297	3	110000	1	1	0.933449083612	180.946441517	1.75	FO
184.841635739	3	000110	3	3	1.13348093124	189.162603068	1.75	FS
192.725219267	3	000110	3	3	1.21675631959	197.346535663	1.75	FS
201.607105372	3	000110	3	3	0.933453553454	206.594064888	1.75	FS
212.506206794	3	110000	1	1	1.28341395345	216.726585921	1.75	FO
220.388780697	3	101000	2	2	1.40004637461	226.576001978	1.75	FS
231.371327641	3	110000	1	1	0.850098266679	235.875044175	1.75	FO
240.104181956	3	101000	2	1	1.30006802541	244.457448083	1.75	FS
249.386883528	3	000110	3	3	0.933501883619	255.491336748	1.75	FS
260.420110098	3	110000	1	1	0.800167898434	266.72451359	1.75	FO
271.353408045	3	110000	1	1	0.950166850815	276.957707753	1.75	FO
282.103575175	3	000110	3	3	1.13350439791	288.457730801	1.75	FS
293.336800906	3	000110	3	3	1.00016566351	297.757805531	1.75	FS
303.153299651	3	000101	4	4	1.10015993653	307.70783689	1.75	FO
