onset	duration	obj_class	response	response_time	image
1.03954748439	2.47	s	1	0.683469547106	grayavg_042.jpg
6.1380298334	2.47	o	3	0.649738165046	object_185.jpg
12.5058567499	2.47	s	1	0.683332378836	grayavg_126.jpg
19.1539771116	2.47	f	2	0.683082905789	female_007.jpg
23.7046314546	2.47	s	1	0.616550706864	grayavg_025.jpg
30.4394329447	2.47	s	1	0.931141248398	grayavg_107.jpg
35.1207812725	2.47	s	1	0.71609492268	grayavg_104.jpg
40.4205771963	2.47	o	3	0.798295034705	object_225.jpg
45.9029644829	2.47	s	1	0.649823371406	grayavg_024.jpg
50.7197118628	2.47	o	3	0.948474177585	object_131.jpg
56.7534675496	2.47	f	2	0.848431295039	male_025.jpg
62.6197237358	2.47	s	1	0.99994915555	grayavg_019.jpg
68.0691526437	2.47	s	1	0.74989027935	grayavg_078.jpg
73.8028875178	2.47	f	2	1.61531032575	female_020.jpg
79.3865139284	2.47	o	3	0.748274990257	object_153.jpg
84.0516023685	2.47	f	2	0.699886717446	female_001.jpg
89.0210733487	2.47	s	1	0.765007284444	grayavg_026.jpg
93.886334157	2.47	o	3	0.698370602968	object_152.jpg
99.385420214	2.47	o	3	0.799863390459	object_118.jpg
104.150973937	2.47	o	3	0.833071242296	object_098.jpg
109.367629126	2.47	o	3	0.949894190464	object_015.jpg
114.052900858	2.47	o	3	1.01497285269	object_116.jpg
120.95242021	2.47	o	3	0.831762696098	object_150.jpg
125.685753916	2.47	o	3	1.14846076806	object_194.jpg
131.419059126	2.47	o	3	0.631740067522	object_183.jpg
136.534340817	2.47	f	2	1.01654037035	male_008.jpg
144.017652523	2.47	f	2	0.966521722732	male_009.jpg
148.753598572	2.47	s	1	0.857061721532	grayavg_095.jpg
155.32759834	2.47	f	2	1.00671789292	male_030.jpg
160.534505922	2.47	f	2	0.749872399983	female_022.jpg
166.900755543	2.47	o	3	0.733267216923	object_121.jpg
172.719244206	2.47	f	2	1.05520142923	female_028.jpg
178.777865902	2.47	s	1	1.12518546352	grayavg_123.jpg
184.087456646	2.47	s	1	0.987612671443	grayavg_028.jpg
190.893124964	2.47	s	1	0.96488296697	grayavg_122.jpg
195.575759489	2.47	s	1	0.764836871725	grayavg_094.jpg
200.540919586	2.47	f	2	0.832906137512	male_013.jpg
206.022219304	2.47	f	2	0.683175375641	male_001.jpg
211.524124994	2.47	s	1	0.848379891857	grayavg_060.jpg
217.055056718	2.47	f	2	0.749667066624	female_018.jpg
221.739283065	2.47	o	3	0.99833135217	object_238.jpg
227.403633981	2.47	o	3	0.749845022203	object_219.jpg
232.655019004	2.47	o	3	0.798311796611	object_049.jpg
237.472816238	2.47	s	1	0.764968452695	grayavg_111.jpg
242.120643545	2.47	f	2	0.799738793618	female_023.jpg
249.20333087	2.47	s	1	1.06645844653	grayavg_002.jpg
254.418728079	2.47	s	1	0.699829168232	grayavg_072.jpg
260.301600343	2.47	f	2	1.0997981587	female_025.jpg
265.067798002	2.47	f	2	0.816544560832	male_027.jpg
269.619320612	2.47	f	2	1.2483907871	male_026.jpg
274.287865637	2.47	f	2	0.629877819667	male_029.jpg
280.784448023	2.47	f	2	0.616561602104	male_002.jpg
285.619922923	2.47	s	1	0.648469288693	grayavg_020.jpg
291.550863308	2.47	f	2	0.833245845492	female_024.jpg
296.951119486	2.47	o	3	0.949708971391	object_191.jpg
302.469329482	2.47	o	3	1.43178001673	object_102.jpg
307.234152106	2.47	o	3	0.766571449723	object_109.jpg
